nom_estab,codigo_act,nombre_act,per_ocu,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,latitud,longitud,fecha_alta
CLINICA CENTENARIO,621211,Consultorios dentales del sector privado,0 a 5 personas,83260,26,SONORA,30,Hermosillo,1,Hermosillo,29.07548091,-110.963604,2019-11
CLINICA CLAUSSEN,621211,Consultorios dentales del sector privado,0 a 5 personas,83010,26,SONORA,30,Hermosillo,1,Hermosillo,29.09107228,-110.9523543,2010-07
CLINICA DE ANZA CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,6 a 10 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.08823237,-110.9564571,2010-07
CLINICA DE ESPECIALIDADES ELIA,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.10746682,-110.9539645,2014-12
CLINICA DE ORTODONCIA,621211,Consultorios dentales del sector privado,0 a 5 personas,84200,26,SONORA,2,Agua Prieta,1,Agua Prieta,31.32941063,-109.5532303,2014-12
CLINICA DELTAL KAMETA,621211,Consultorios dentales del sector privado,0 a 5 personas,85870,26,SONORA,42,Navojoa,1,Navojoa,27.07462473,-109.4468883,2019-11
CLINICA DELTAL KAMETA,621211,Consultorios dentales del sector privado,0 a 5 personas,85870,26,SONORA,42,Navojoa,1,Navojoa,27.07462674,-109.4468689,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.09071156,-110.9669834,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83079,26,SONORA,30,Hermosillo,1,Hermosillo,29.07709901,-110.9450544,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83280,26,SONORA,30,Hermosillo,1,Hermosillo,29.05657661,-110.9555293,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85800,26,SONORA,42,Navojoa,1,Navojoa,27.07876353,-109.4491767,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83448,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.4760623,-114.7606283,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85400,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.92448579,-110.8893754,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83750,26,SONORA,4,Altar,1,Altar,30.71001267,-111.8359442,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85000,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.49590315,-109.939274,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,84220,26,SONORA,2,Agua Prieta,1,Agua Prieta,31.32945518,-109.5429965,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,84200,26,SONORA,2,Agua Prieta,1,Agua Prieta,31.33219787,-109.5602997,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85040,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.50147335,-109.9302809,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85330,26,SONORA,25,Empalme,1,Empalme,27.9584736,-110.8152081,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85890,26,SONORA,42,Navojoa,1,Navojoa,27.07370225,-109.4277605,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,84120,26,SONORA,35,Imuris,1,Imuris,30.77785621,-110.8589971,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83449,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.48290912,-114.7801771,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83450,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.46071366,-114.7404944,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83180,26,SONORA,30,Hermosillo,1,Hermosillo,29.11195064,-110.9695254,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.10160613,-110.9574649,2019-11
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85900,26,SONORA,33,Huatabampo,1,Huatabampo,26.82560054,-109.6404258,2010-07
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,85900,26,SONORA,33,Huatabampo,1,Huatabampo,26.82653183,-109.6447591,2014-12
CLINICA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83449,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.48106904,-114.7806982,2010-07
CLINICA DENTAL AO,621211,Consultorios dentales del sector privado,6 a 10 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.10020346,-110.956601,2019-11
CLINICA DENTAL BERMUDEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83030,26,SONORA,43,Nogales,1,Heroica Nogales,31.32206598,-110.9464982,2014-12
CLINICA DENTAL BIODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,85800,26,SONORA,42,Navojoa,1,Navojoa,27.07899128,-109.4446597,2019-11
CLINICA DENTAL BURGOS,621211,Consultorios dentales del sector privado,0 a 5 personas,85120,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.4939445,-109.9560164,2014-12
CLINICA DENTAL C.D. ANTONIO GARCIA M.,621211,Consultorios dentales del sector privado,0 a 5 personas,83447,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.4545639,-114.7577092,2010-07
CLINICA DENTAL CARRILLO,621211,Consultorios dentales del sector privado,6 a 10 personas,83249,26,SONORA,30,Hermosillo,1,Hermosillo,29.08203724,-111.0187445,2019-11
CLÃNICA DENTAL CLINIC,621211,Consultorios dentales del sector privado,0 a 5 personas,84030,26,SONORA,43,Nogales,1,Heroica Nogales,31.3289331,-110.9456812,2010-07
CLINICA DENTAL D FRANCO,621211,Consultorios dentales del sector privado,0 a 5 personas,84499,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.48494418,-114.7831162,2010-07
CLINICA DENTAL DE MONGE,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.08738668,-110.954323,2010-07
CLINICA DENTAL DE ROSARIO,621211,Consultorios dentales del sector privado,0 a 5 personas,83480,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.45654612,-114.7826919,2019-11
CLINICA DENTAL DEL DESIERTO,621211,Consultorios dentales del sector privado,0 a 5 personas,83430,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.46067846,-114.8097527,2010-07
CLINICA DENTAL DEL NOROESTE,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.1033006,-110.9552038,2019-11
CLINICA DENTAL DEL NOROESTE,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.09319075,-110.9605959,2019-11
CLINICA DENTAL DEL SOL,621211,Consultorios dentales del sector privado,0 a 5 personas,83140,26,SONORA,30,Hermosillo,1,Hermosillo,29.11614799,-110.95311,2014-12
CLINICA DENTAL DEL SOL,621211,Consultorios dentales del sector privado,0 a 5 personas,84000,26,SONORA,43,Nogales,1,Heroica Nogales,31.32804378,-110.9458632,2010-07
CLINICA DENTAL DEL VAGIO,621211,Consultorios dentales del sector privado,0 a 5 personas,85456,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.93174504,-110.9258954,2019-11
CLINICA DENTAL DENTI BELLI,621211,Consultorios dentales del sector privado,0 a 5 personas,83140,26,SONORA,30,Hermosillo,1,Hermosillo,29.11871219,-110.9571917,2019-11
CLINICA DENTAL DR. GASPAR DE LA VARA,621211,Consultorios dentales del sector privado,0 a 5 personas,83103,26,SONORA,30,Hermosillo,1,Hermosillo,29.12436346,-110.9753117,2019-11
CLINICA DENTAL DR. JULIAN AROCHA,621211,Consultorios dentales del sector privado,11 a 30 personas,83600,26,SONORA,17,Caborca,1,Heroica Caborca,30.71428484,-112.1647514,2014-12
CLINICA DENTAL DR. LUIS ALFONSO DUARTE ESCOBOZA,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.07788511,-110.954211,2010-07
CLINICA DENTAL EBENEZER,621211,Consultorios dentales del sector privado,0 a 5 personas,83479,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.45067448,-114.800365,2019-11
CLINICA DENTAL ENDOPLUS SAN LUIS,621211,Consultorios dentales del sector privado,0 a 5 personas,83447,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.44817573,-114.7608304,2019-11
CLINICA DENTAL ESTETICA & INTEGRAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.08720902,-110.9496032,2019-11
CLINICA DENTAL FERNANDEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83550,26,SONORA,48,Puerto PeÃ±asco,1,Puerto PeÃ±asco,31.32796715,-113.5328674,2014-12
CLINICA DENTAL FRANCO,621211,Consultorios dentales del sector privado,0 a 5 personas,84269,26,SONORA,2,Agua Prieta,1,Agua Prieta,31.30651107,-109.5277102,2010-07
CLINICA DENTAL GONZALEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,84000,26,SONORA,43,Nogales,1,Heroica Nogales,31.32804378,-110.9458632,2014-12
CLINICA DENTAL GUAYMAS,621211,Consultorios dentales del sector privado,0 a 5 personas,85400,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.92405386,-110.9040449,2010-07
CLINICA DENTAL IBARRA,621211,Consultorios dentales del sector privado,0 a 5 personas,85000,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.49021945,-109.934977,2010-07
CLINICA DENTAL IMAGEN,621211,Consultorios dentales del sector privado,0 a 5 personas,83220,26,SONORA,30,Hermosillo,1,Hermosillo,29.08130142,-111.0281506,2019-11
CLINICA DENTAL IN,621211,Consultorios dentales del sector privado,0 a 5 personas,83178,26,SONORA,30,Hermosillo,1,Hermosillo,29.11584525,-111.0112996,2019-11
CLINICA DENTAL INFANTIL,621211,Consultorios dentales del sector privado,0 a 5 personas,83156,26,SONORA,30,Hermosillo,1,Hermosillo,29.10489049,-110.9494933,2010-07
CLINICA DENTAL IÃ‘IGUEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83448,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.48058811,-114.7722157,2010-07
CLINICA DENTAL JUAREZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83100,26,SONORA,30,Hermosillo,1,Hermosillo,29.12385227,-110.9611744,2019-11
CLINICA DENTAL KAMETA,621211,Consultorios dentales del sector privado,0 a 5 personas,85870,26,SONORA,42,Navojoa,1,Navojoa,27.0746288,-109.4468492,2019-11
CLINICA DENTAL KAMETA,621211,Consultorios dentales del sector privado,0 a 5 personas,85760,26,SONORA,3,Alamos,1,Alamos,27.02411439,-108.9357944,2019-11
CLINICA DENTAL KARSEN,621211,Consultorios dentales del sector privado,0 a 5 personas,85000,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.48462135,-109.9418517,2019-11
CLINICA DENTAL KINO,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.07923794,-110.9539987,2010-07
CLINICA DENTAL LADENT,621211,Consultorios dentales del sector privado,6 a 10 personas,85448,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.92690807,-110.9225983,2014-12
CLINICA DENTAL LASER,621211,Consultorios dentales del sector privado,31 a 50 personas,84000,26,SONORA,43,Nogales,1,Heroica Nogales,31.33232998,-110.9440033,2014-12
CLINICA DENTAL LIZETH DUQUE,621211,Consultorios dentales del sector privado,0 a 5 personas,83600,26,SONORA,17,Caborca,1,Heroica Caborca,30.7158305,-112.1589508,2020-11
CLINICA DENTAL MARTINEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83449,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.47235061,-114.7786215,2014-12
CLINICA DENTAL MARTINEZ,621211,Consultorios dentales del sector privado,6 a 10 personas,84180,26,SONORA,39,Naco,1,Naco,31.3336584,-109.9470894,2014-12
CLINICA DENTAL MARTINEZ,621211,Consultorios dentales del sector privado,6 a 10 personas,84180,26,SONORA,39,Naco,1,Naco,31.3336584,-109.9470894,2010-07
CLINICA DENTAL MAYES,621211,Consultorios dentales del sector privado,0 a 5 personas,83140,26,SONORA,30,Hermosillo,1,Hermosillo,29.11414624,-110.9708871,2010-07
CLINICA DENTAL MEGADENT,621211,Consultorios dentales del sector privado,0 a 5 personas,83106,26,SONORA,30,Hermosillo,1,Hermosillo,29.14225991,-110.9867342,2019-11
CLINICA DENTAL MILENIUM,621211,Consultorios dentales del sector privado,6 a 10 personas,83224,26,SONORA,30,Hermosillo,1,Hermosillo,29.08255684,-111.0071521,2019-11
CLINICA DENTAL MIRANDA,621211,Consultorios dentales del sector privado,0 a 5 personas,85010,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.51450675,-109.9316101,2014-12
CLINICA DENTAL MODELO,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.10160613,-110.9574649,2019-11
CLINICA DENTAL MORALES,621211,Consultorios dentales del sector privado,0 a 5 personas,83499,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.45620343,-114.7474265,2014-12
CLINICA DENTAL MUNGUIA IBARRA,621211,Consultorios dentales del sector privado,0 a 5 personas,83449,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.47777932,-114.778736,2010-07
CLÃNICA DENTAL NAVOJOA,621211,Consultorios dentales del sector privado,0 a 5 personas,85800,26,SONORA,42,Navojoa,1,Navojoa,27.07916218,-109.4470404,2010-07
CLINICA DENTAL NIEBLAS,621211,Consultorios dentales del sector privado,0 a 5 personas,83287,26,SONORA,30,Hermosillo,1,Hermosillo,29.0613385,-110.9701066,2010-07
CLINICA DENTAL NOROESTE,621211,Consultorios dentales del sector privado,0 a 5 personas,83570,26,SONORA,70,General Plutarco ElÃ­as Calles,1,Sonoyta,31.86912665,-112.8470624,2010-07
CLINICA DENTAL NORTHWEST DENTAL CENTER,621211,Consultorios dentales del sector privado,0 a 5 personas,83550,26,SONORA,48,Puerto PeÃ±asco,1,Puerto PeÃ±asco,31.31692389,-113.5370888,2010-07
CLINICA DENTAL NORVI,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.09200577,-110.9701954,2019-11
CLÃNICA DENTAL NUEVO NOGALES,621211,Consultorios dentales del sector privado,0 a 5 personas,84090,26,SONORA,43,Nogales,1,Heroica Nogales,31.2584337,-110.9517039,2014-12
CLINÃCA DENTAL NUEVO NOGALES,621211,Consultorios dentales del sector privado,0 a 5 personas,84090,26,SONORA,43,Nogales,1,Heroica Nogales,31.26054755,-110.9506113,2014-12
CLINICA DENTAL PALIZA,621211,Consultorios dentales del sector privado,0 a 5 personas,83250,26,SONORA,30,Hermosillo,1,Hermosillo,29.07340598,-110.9718378,2019-11
CLINICA DENTAL PERIODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.08555183,-110.9577424,2019-11
CLINICA DENTAL PITIC,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.09441927,-110.9675809,2010-07
CLINICA DENTAL QUALIDEM,621211,Consultorios dentales del sector privado,6 a 10 personas,83130,26,SONORA,30,Hermosillo,1,Hermosillo,29.11520713,-110.9922944,2019-11
CLINICA DENTAL REVOLUCION,621211,Consultorios dentales del sector privado,0 a 5 personas,83040,26,SONORA,30,Hermosillo,1,Hermosillo,29.08408631,-110.9491423,2010-07
CLINICA DENTAL RIOS,621211,Consultorios dentales del sector privado,0 a 5 personas,85400,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.92539735,-110.8960485,2010-07
CLINICA DENTAL RODRIGUEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83190,26,SONORA,30,Hermosillo,1,Hermosillo,29.09773155,-110.9590043,2014-12
CLINICA DENTAL ROMA,621211,Consultorios dentales del sector privado,0 a 5 personas,83280,26,SONORA,30,Hermosillo,1,Hermosillo,29.05553128,-110.9556946,2019-11
CLINICA DENTAL SAENZ,621211,Consultorios dentales del sector privado,0 a 5 personas,83499,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.46026903,-114.7530927,2010-07
CLINICA DENTAL SAN JUAN,621211,Consultorios dentales del sector privado,0 a 5 personas,85423,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.94492677,-110.926721,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,0 a 5 personas,83127,26,SONORA,30,Hermosillo,1,Hermosillo,29.11797259,-110.9926194,2010-07
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,11 a 30 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.09275148,-110.9507872,2010-07
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83116,26,SONORA,30,Hermosillo,1,Hermosillo,29.14378098,-110.9956005,2014-12
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83140,26,SONORA,30,Hermosillo,1,Hermosillo,29.11207488,-110.9529518,2010-07
CLÃNICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83255,26,SONORA,30,Hermosillo,1,Hermosillo,29.08412322,-110.9809253,2016-01
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,0 a 5 personas,83174,26,SONORA,30,Hermosillo,1,Hermosillo,29.10983249,-111.0003548,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83130,26,SONORA,30,Hermosillo,1,Hermosillo,29.11424556,-110.9926287,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,0 a 5 personas,83188,26,SONORA,30,Hermosillo,1,Hermosillo,29.09623006,-110.9925482,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83188,26,SONORA,30,Hermosillo,1,Hermosillo,29.09623006,-110.9925482,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.08007866,-110.9533107,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.0787273,-110.9517686,2019-11
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,6 a 10 personas,83297,26,SONORA,30,Hermosillo,1,Hermosillo,29.03558518,-110.9403148,2010-07
CLINICA DENTAL SAN LEO,621211,Consultorios dentales del sector privado,0 a 5 personas,83000,26,SONORA,30,Hermosillo,1,Hermosillo,29.07934419,-110.9517165,2019-11
CLINICA DENTAL SIMA,621211,Consultorios dentales del sector privado,0 a 5 personas,83450,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.46816806,-114.7518984,2010-07
CLINICA DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,83280,26,SONORA,30,Hermosillo,1,Hermosillo,29.04970338,-110.9631721,2014-12
CLINICA DENTAL SONORA,621211,Consultorios dentales del sector privado,0 a 5 personas,85280,26,SONORA,26,Etchojoa,11,Bacobampo,26.98178026,-109.6550873,2010-07
CLINICA DENTAL SONORENSE,621211,Consultorios dentales del sector privado,0 a 5 personas,85800,26,SONORA,42,Navojoa,1,Navojoa,27.07801398,-109.4445351,2010-07
CLINICA DENTAL SONRISA,621211,Consultorios dentales del sector privado,0 a 5 personas,83449,26,SONORA,55,San Luis RÃ­o Colorado,1,San Luis RÃ­o Colorado,32.47210512,-114.7811554,2019-11
CLINICA DENTAL VICTOR ALFONSO BORBON MUNDO,621211,Consultorios dentales del sector privado,0 a 5 personas,83010,26,SONORA,30,Hermosillo,1,Hermosillo,29.09039183,-110.9474832,2010-07
CLINICA DENTAL VICTORIA,621211,Consultorios dentales del sector privado,0 a 5 personas,83104,26,SONORA,30,Hermosillo,1,Hermosillo,29.12524354,-110.9707667,2010-07
CLINICA DENTAL VICTORIA,621211,Consultorios dentales del sector privado,0 a 5 personas,83104,26,SONORA,30,Hermosillo,1,Hermosillo,29.12524324,-110.9707667,2010-07
CLINICA DENTAL VILLA COLONIAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83106,26,SONORA,30,Hermosillo,1,Hermosillo,29.14359567,-110.9715203,2019-11
CLINICA DENTAL VISTABELLA,621211,Consultorios dentales del sector privado,0 a 5 personas,83174,26,SONORA,30,Hermosillo,1,Hermosillo,29.10064747,-111.0113348,2010-07
CLINICA DENTALGUAYMAS,621211,Consultorios dentales del sector privado,0 a 5 personas,85456,26,SONORA,29,Guaymas,1,Heroica Guaymas,27.9336588,-110.9272815,2019-11
CLINICA DENTIERA,621211,Consultorios dentales del sector privado,0 a 5 personas,85050,26,SONORA,18,Cajeme,1,Ciudad ObregÃ³n,27.45262098,-109.9292982,2019-11
CLINICA DENTISTA,621211,Consultorios dentales del sector privado,0 a 5 personas,85900,26,SONORA,33,Huatabampo,1,Huatabampo,26.82823664,-109.6408688,2010-07
CLINICA ESPECIALIDADES GUADALAJARA,621211,Consultorios dentales del sector privado,0 a 5 personas,85800,26,SONORA,42,Navojoa,1,Navojoa,27.07784457,-109.4467179,2010-07
CLINICA EVOLUCION DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,83144,26,SONORA,30,Hermosillo,1,Hermosillo,29.11765143,-110.9524329,2014-12
